Contract_ID,Product_Type,Premium,Expense_Ratio,Loss_Ratio_Old,Loss_Ratio_New,CSM_Old,CSM_New
POL-05385,건강보험,791229.0449278236,0.11154058656799747,0.6292143852205297,0.9,205122.1960740503,-9131.247288103521
POL-05386,암보험,695683.4548270908,0.14601667808361338,0.6218770972594337,0.9,161472.46025622188,-32013.041588874243
POL-05387,건강보험,1963407.452883668,0.128745629208895,0.6823816477167245,0.9,370834.1121306718,-56439.38262657497
POL-05388,종신보험,1802485.9454755518,0.14600078884980033,0.6209207482418876,0.9,420120.6535852772,-82915.77538255362
POL-05389,상해보험,1839854.22081492,0.10232021792895774,0.6924090129930269,0.9,377668.2908981113,-4268.862749803382
POL-05390,종신보험,1829564.5769365928,0.11713056852307367,0.6667350378971282,0.9,395431.83035127044,-31341.481352600636
POL-05391,상해보험,1312530.2360505925,0.10114038303438116,0.6897127791669194,0.9,274511.5483851619,-1496.7872133044305
POL-05392,상해보험,1469602.6049986994,0.11361259075489849,0.6554009854394146,0.9,339458.25014417106,-20005.098834180066
POL-05393,건강보험,1318044.2782004625,0.1431003236134294,0.6690679862182496,0.9,247570.48449107757,-56808.13492726892
POL-05394,종신보험,576809.5237854936,0.10183048579211004,0.6619458100657707,0.9,136256.08229306113,-1055.8416380431186
POL-05395,암보험,1618254.628029159,0.12180735499578724,0.6831195456323796,0.9,315677.945862461,-35289.85314700753
POL-05396,종신보험,1257998.0500038206,0.1058783535236614,0.6835860811185881,0.9,264853.330676502,-7394.957269999157
POL-05397,종신보험,1471563.6121853446,0.12084203296301839,0.6589792999845124,0.9,324006.91461388586,-30670.377312345394
POL-05398,암보험,1253959.7074633029,0.14194257921321887,0.6632507649329772,0.9,244279.69718634032,-52594.304360464375
POL-05399,건강보험,1237716.9834836838,0.13115355167012596,0.692187592049783,0.9,218653.66670067195,-38559.27999795141
POL-05400,종신보험,757683.6642166502,0.13683781726657115,0.6929866483964969,0.9,128939.22241643295,-27911.412368279034
POL-05401,종신보험,918070.5727117234,0.11745520577247905,0.6664249783895181,0.9,198413.2431007475,-16025.110760340838
POL-05402,상해보험,738279.0379159336,0.14721988475050707,0.6007754278173163,0.9,186049.77818773294,-34861.45108410564
POL-05403,종신보험,793499.4434380137,0.135463104688975,0.6104411214753941,0.9,201624.85511852455,-28139.953833285683
POL-05404,암보험,1959466.0706304573,0.12108994096422654,0.6857942531774416,0.9,378403.8692818598,-41325.02375100134
POL-05405,상해보험,729670.1686582976,0.12132324001135275,0.6084714116370801,0.9,197160.7821040621,-15558.932135425139
POL-05406,건강보험,903905.6364578115,0.14593420889716488,0.6213519180855066,0.9,210351.38150229063,-41520.19032837791
POL-05407,상해보험,1385884.4866078775,0.1288202346717696,0.6230546680221651,0.9,343872.72309454595,-39941.516132003984
POL-05408,암보험,1415267.8643549627,0.13531896049515207,0.6600234769779905,0.9,289645.2714414778,-49985.7897912112
POL-05409,암보험,730961.1946157436,0.12085176122565854,0.6576632797883764,0.9,161896.91020980003,-15241.828295349622
POL-05410,상해보험,1690576.1386778185,0.11118463823823571,0.62894175234204,0.9,439336.12315706507,-18908.482525304844
POL-05411,건강보험,1677804.3018692376,0.13617796459972092,0.6207611365568443,0.9,407808.6216957185,-60699.544638284795
POL-05412,상해보험,855976.5563058367,0.13039118860706939,0.6764532029857475,0.9,165336.6725155393,-26014.144965920448
POL-05413,건강보험,932999.4540131907,0.12506714402123897,0.6935456155605976,0.9,169234.19627510585,-23387.631685486
POL-05414,상해보험,1906981.7981892454,0.13120104699972318,0.6052805679916439,0.9,502524.7636996888,-59499.82871291931
POL-05415,암보험,1738507.168969217,0.11041427930321168,0.6133180462704863,0.9,480293.33254457975,-18105.29922828129
POL-05416,종신보험,1546695.5495937858,0.13969693532659783,0.6642163988705707,0.9,303286.3733319234,-61399.07320216123
POL-05417,종신보험,623349.8322659008,0.14740814025101528,0.6804441451671426,0.9,107308.24900954946,-29551.856273508693
POL-05418,건강보험,1127396.1213538637,0.14455515720838513,0.6791188668776399,0.9,198789.2213393502,-50231.31142304507
POL-05419,건강보험,1338952.8081152407,0.11607178726535086,0.671968315308269,0.9,283804.2998668701,-21519.36469037233
POL-05420,건강보험,781116.9319756654,0.12030028866410379,0.6887427954498091,0.9,149159.68027647556,-15856.899199525149
POL-05421,암보험,1172339.8731623366,0.14042011498987805,0.6217348879570812,0.9,278835.17367745814,-47386.11248044072
POL-05422,상해보험,1401538.816233035,0.12975585654123017,0.6107290946491947,0.9,363720.41430323024,-41703.98795279578
POL-05423,암보험,991065.0201730989,0.12739572218383247,0.6615362970091367,0.9,209182.09265641522,-27150.94195877656
POL-05424,종신보험,1671417.2284257307,0.14633209837667227,0.6822275891523432,0.9,286548.2919106943,-77440.2674558859
POL-05425,건강보험,1760674.3724582081,0.12680124804885254,0.6582043578480573,0.9,378535.11991949094,-47188.270589510255
POL-05426,상해보험,985414.2041511061,0.12574693397936548,0.6962997487458906,0.9,175357.72651834102,-25371.39445660753
POL-05427,종신보험,1757985.7317386856,0.10210092956331798,0.6795564461391789,0.9,383843.218145391,-3693.40419570104
POL-05428,종신보험,655364.8491545225,0.10347084792950689,0.670079180090926,0.9,148407.3517274348,-2274.671729759586
POL-05429,종신보험,1756593.6479339844,0.10037101539403251,0.6060257290871733,0.9,515741.6136570524,-651.7232844432685
POL-05430,암보험,729125.6475014249,0.14566221128918166,0.6107742238731682,0.9,177588.44192000697,-33293.48937257147
POL-05431,건강보험,624390.7287645891,0.12041933300088503,0.6784837632591194,0.9,125563.04227851825,-12749.642213309442
POL-05432,종신보험,1462663.1066615167,0.12342806880667062,0.6198237925577029,0.9,375536.0300863472,-34267.37190384466
POL-05433,건강보험,1207906.0486329414,0.1422693473796231,0.602883517607899,0.9,307831.3958583479,-51057.400371613745
POL-05434,암보험,1861835.900619249,0.1304623155187889,0.6910760685746964,0.9,332266.24337727233,-56715.83264887209
POL-05435,종신보험,1044783.7941362738,0.13047507981952905,0.6890805373701234,0.9,188525.3669031731,-31839.869520453372
POL-05436,암보험,930728.395156443,0.11482672146774063,0.6218483827231491,0.9,245083.95768115073,-13799.65067710184
POL-05437,암보험,1251102.3592162975,0.14169541869622596,0.6780206258072954,0.9,225553.68205049043,-52165.23669935964
POL-05438,건강보험,1183919.278652992,0.1082914988019747,0.6047979661211654,0.9,339678.91372613993,-9816.465280586055
POL-05439,종신보험,1016642.0693257824,0.1026574796086474,0.6285058003823263,0.9,273310.71934073244,-2701.7055685263917
POL-05440,암보험,1540611.948047493,0.10958016787592662,0.6623666908256625,0.9,351341.394274095,-14759.32109395335
POL-05441,종신보험,1639342.7508708625,0.11338686093872824,0.6763178996158385,0.9,344745.9763275232,-21945.653436820485
POL-05442,건강보험,1779475.9535452048,0.11411555289271035,0.6010399188788189,0.9,506873.988481492,-25118.286943573556
POL-05443,암보험,1959284.9070655142,0.1335256799309384,0.6326208613273744,0.9,458185.55217765574,-65686.35868779685
POL-05444,건강보험,899984.2881987568,0.11089122936643218,0.6214345560063673,0.9,240902.58752042227,-9801.935308957885
POL-05445,종신보험,1574140.2237349423,0.13383291522474922,0.6998780405748724,0.9,261762.2732422534,-53257.7527414921
POL-05446,종신보험,1091387.3532436178,0.10455660866168999,0.6670982232385234,0.9,249213.0286383951,-4973.025067048806
POL-05447,건강보험,1515622.9579266622,0.10736012305489545,0.6405671452879743,0.9,382047.2191668335,-11155.171475164898
POL-05448,상해보험,1213972.5355238304,0.12544107242454974,0.6075652601980684,0.9,324122.97935492644,-30884.763197676082
POL-05449,암보험,1990659.6541518974,0.14609479012883214,0.6598670257506963,0.9,386263.98449352005,-91759.03897606533
POL-05450,종신보험,1593353.2036861249,0.1429783794405557,0.6641701470936063,0.9,307280.5130823826,-68479.73857084733
POL-05451,종신보험,1928736.9506514869,0.14843767212214015,0.6816405927503135,0.9,327734.32925931335,-93423.52802551318
POL-05452,암보험,1752454.3242217787,0.13252395326390853,0.6288576852919363,0.9,418167.77935152507,-56996.74253812358
POL-05453,건강보험,1854351.5167450565,0.1337907433208046,0.6981428080480097,0.9,311654.2739331944,-62659.91612887693
POL-05454,건강보험,1721628.7958220125,0.1312511499465746,0.6439465739313949,0.9,387026.07193801895,-53802.87965057443
POL-05455,건강보험,1188738.6955638672,0.13114094614290986,0.6295943754659493,0.9,284423.181685193,-37018.44769654734
POL-05456,상해보험,877682.6800203265,0.10735601725337923,0.6348449334001458,0.9,226265.76053710654,-6456.248937221665
POL-05457,상해보험,1055480.2631757832,0.12718694780819642,0.6519586052967123,0.9,233107.50973237294,-28695.286827541466
POL-05458,종신보험,530354.3489599257,0.11930339667258628,0.6936701564507127,0.9,99190.2894715809,-10237.640375004707
POL-05459,건강보험,1285989.7511970007,0.12212686078886467,0.67351587979194,0.9,262801.34119579184,-28454.91620064278
POL-05460,암보험,1257586.700405613,0.12618002865296188,0.6577109649463782,0.9,271775.8122873415,-32923.65585020276
POL-05461,종신보험,1287875.6972457324,0.10641980859011259,0.6162810387979861,0.9,357126.83951570315,-8267.915464175421
POL-05462,암보험,1961046.8374580957,0.11797438669260599,0.6149353310890872,0.9,523776.553260001,-35248.61417878389
POL-05463,종신보험,1867181.005182259,0.10317247804383019,0.6502196913813564,0.9,460461.4569784964,-5923.590742797538
POL-05464,상해보험,742569.167495162,0.14898340652111997,0.6728708704601649,0.9,132285.52123483102,-36373.56740146516
POL-05465,종신보험,1053323.7823338336,0.10592640144100632,0.675101217275511,0.9,230648.81688016435,-6242.41958146948
POL-05466,상해보험,1135934.2691948928,0.11292623692724772,0.6225914383876258,0.9,300434.53620616556,-14683.355497393204
POL-05467,종신보험,1040799.3767774716,0.14456464633516986,0.6100099512847253,0.9,255438.60584257328,-46382.856131953245
POL-05468,건강보험,1697743.9454058695,0.1241355023119571,0.638446098925379,0.9,403075.6490272691,-40975.90291945456
POL-05469,암보험,1286056.5048013804,0.10678186007603152,0.6918172543244074,0.9,259012.91899807414,-8721.85526543315
POL-05470,건강보험,1358149.7254574376,0.11921152690196744,0.6545367252669382,0.9,307283.7492010662,-26092.129987525288
POL-05471,종신보험,1779520.3384818882,0.1057933997095693,0.6320099766831774,0.9,466584.22439038765,-10309.472612133677
POL-05472,종신보험,1708892.230123038,0.1100107998542251,0.6323637668339122,0.9,440254.1012687231,-17107.378088202153
POL-05473,종신보험,698317.2842304495,0.10260149234749226,0.6132087045222184,0.9,198454.6515279297,-1816.667071047107
POL-05474,상해보험,1570871.8761254514,0.121911374727455,0.6473223736106157,0.9,362504.2146946129,-34419.96232660508
POL-05475,암보험,1153154.1933530532,0.140331806086263,0.6791362678514838,0.9,208181.14757279056,-46508.7913138764
POL-05476,암보험,941973.3545937507,0.12929845893499478,0.6968558691527341,0.9,163757.9907528066,-27598.367647424304
POL-05477,종신보험,575028.2313532796,0.1303172652742306,0.6501594999957975,0.9,126232.05740772659,-17433.283430109033
POL-05478,종신보험,1230874.3405181766,0.11002920150416202,0.6167214915842688,0.9,336335.5604418265,-12344.686787359364
POL-05479,상해보험,1033155.0210867971,0.11719469216261832,0.6682950399802864,0.9,221622.36031123178,-17764.782543850943
POL-05480,건강보험,877269.5595146012,0.1422621051920416,0.6756791342745295,0.9,159714.6086589354,-37075.2584059821
POL-05481,건강보험,1542007.5943954363,0.10439280921632574,0.6071699749423102,0.9,444772.37733365904,-6773.745172304588
POL-05482,암보험,1654228.0809733805,0.14289653268342667,0.6850139129631229,0.9,284675.3732536726,-70960.64894131683
POL-05483,상해보험,867184.2785441373,0.12418450131323928,0.6829322389995857,0.9,167265.33039506437,-20972.41932327117
POL-05484,종신보험,574171.1550190209,0.14185737156625586,0.6472541054039118,0.9,121086.10684829422,-24033.295378257462
POL-05485,암보험,1773129.0508478526,0.11590032096972001,0.6560422518615868,0.9,404375.2493744282,-28193.321029215895
POL-05486,상해보험,514939.61180645495,0.11694214757915104,0.6713408063710918,0.9,109021.49350567127,-8724.18289757572
POL-05487,건강보험,1905668.740882208,0.13758024341615713,0.6676748125062859,0.9,371119.352373454,-71615.49515291509
POL-05488,상해보험,1441429.8109740587,0.139249808669611,0.6016535978193209,0.9,373469.5538086814,-56575.844291405396
POL-05489,건강보험,982769.9528019804,0.11148223389950734,0.6122435303848486,0.9,271514.01759466674,-11284.394467480153
POL-05490,상해보험,869716.8643651044,0.14864356624109526,0.6162590555781245,0.9,204468.15457184525,-42306.12990274163
POL-05491,암보험,513508.49639671284,0.10422450521224146,0.6755675889072098,0.9,113078.63064338944,-2169.3193195581975
POL-05492,건강보험,853207.1255163157,0.10342514815510655,0.644008356289238,0.9,215491.53367477006,-2922.360811885988
POL-05493,암보험,706592.4522757117,0.12977521076430515,0.6545502626386824,0.9,152393.9926415862,-21038.939190976558
POL-05494,암보험,1418249.3310847185,0.13613703838858107,0.6772687436895484,0.9,264637.1247519691,-51251.330521987926
POL-05495,건강보험,749818.382890702,0.1480443064612487,0.634098226906409,0.9,163353.53333092795,-36024.504177878815
POL-05496,건강보험,1292944.756304929,0.12024728903994308,0.6748890227318772,0.9,264877.43145191274,-26178.6261935847
POL-05497,종신보험,1385174.633516706,0.10126457044948166,0.6442299274629559,0.9,352534.5655821245,-1751.6509089168433
POL-05498,종신보험,947062.5475203719,0.13014481697232033,0.6377180187774206,0.9,219848.41414900532,-28549.027156341057
POL-05499,종신보험,552597.423528078,0.11448480102993859,0.6333037264054739,0.9,139371.40992341356,-8004.2637294609285
POL-05500,암보험,555880.8209212942,0.12164735605977012,0.6964944815492382,0.9,101091.46460114248,-12033.350057280577
POL-05501,암보험,539520.9982908764,0.12442347411249677,0.6771973410708978,0.9,107029.73583238524,-13176.977134905645
POL-05502,종신보험,1608687.0007048193,0.1032256305369017,0.602019594077353,0.9,474168.1755587174,-5189.029913790311
POL-05503,암보험,977014.5572214471,0.12429908922820514,0.6957415486518201,0.9,175822.91649950115,-23740.5639031793
POL-05504,암보험,1694450.2789514954,0.12131598334021573,0.6775439629726673,0.9,340821.82007845416,-36118.87391695401
POL-05505,건강보험,1147599.235764274,0.13562721326432967,0.6149174714454255,0.9,286274.72918442095,-40885.76271455555
POL-05506,건강보험,1179497.1512449458,0.13228329556061724,0.6076338125411317,0.9,306767.03008153435,-38078.05514654667
POL-05507,암보험,1269323.9037643606,0.10926078590752805,0.6308194093659453,0.9,329922.4212011451,-11754.936920069511
POL-05508,종신보험,1569547.1845626559,0.11030694591051986,0.6624181529346062,0.9,356718.68122938834,-16177.237935296056
POL-05509,상해보험,910254.2987445606,0.11255030893871866,0.6616546689149467,0.9,205530.88954382433,-11423.972662040964
POL-05510,종신보험,682381.0243002904,0.10894752201485887,0.627585012514922,0.9,179785.1989573695,-6105.619237448808
POL-05511,상해보험,1334086.0027871924,0.13286065998342336,0.6445674978657417,0.9,296929.9792279893,-43838.94652623435
POL-05512,종신보험,990466.4348641089,0.14972150896001352,0.6211890155713735,0.9,226905.43603228583,-49247.48571568846
POL-05513,건강보험,1163736.9705020562,0.1326054170257968,0.6050578685166738,0.9,305290.9333342683,-37944.12923155697
POL-05514,암보험,1470420.0625059581,0.13033407730956456,0.6516970467426878,0.9,320505.8081954405,-44603.83585359052
POL-05515,암보험,1241188.6117119058,0.12049639666755363,0.6346991134252038,0.9,303848.5449688117,-25439.894124897448
POL-05516,건강보험,1430418.2256512642,0.11562901294298804,0.654288243229793,0.9,329114.55017830495,-22356.024962589625
POL-05517,상해보험,1316300.0031704418,0.14555368784532396,0.6946507322470451,0.9,210338.9223390372,-59962.31945522528
POL-05518,상해보험,1609694.5579041487,0.14845009370710766,0.6143370311695321,0.9,381840.2741508694,-77989.85217027727
POL-05519,상해보험,1558904.92656743,0.12483880877938638,0.6001962018310955,0.9,428644.276592881,-38721.3413762518
POL-05520,건강보험,1301284.8377129287,0.11451002477532787,0.6076878213282125,0.9,361499.73074945644,-18881.675234973136
POL-05521,상해보험,1518354.5312895603,0.13850611038348837,0.6462708296101629,0.9,326784.90839864453,-58465.92718310558
POL-05522,건강보험,1810339.4034089192,0.10662283954334392,0.6706932029802323,0.9,403133.5427266062,-11989.587387770276
POL-05523,종신보험,1148406.9316822528,0.13827941188218407,0.6580763603317189,0.9,233866.44278663347,-43960.3419462202
POL-05524,종신보험,1119144.6091231904,0.14094741871556693,0.6494894607373747,0.9,234531.43663127368,-45826.082913036786
POL-05525,건강보험,1646368.43127857,0.10624519723135838,0.6353963131092412,0.9,425353.2613280478,-10281.895568816795
POL-05526,암보험,1373830.755562991,0.14884307343982817,0.63099741715315,0.9,302461.90515302616,-67102.11648785781
POL-05527,종신보험,606510.1703338828,0.14927561451942392,0.6376286175104979,0.9,129244.75052896167,-29886.161355482564
POL-05528,상해보험,1838168.023536622,0.14683597396636755,0.6611634954009071,0.9,352929.23591113935,-86092.38969617056
POL-05529,건강보험,546174.6533564602,0.12480174047031321,0.6167753955865536,0.9,141144.01813352443,-13546.08200401022
POL-05530,상해보험,1622594.5343146147,0.11230370711384143,0.6771362083054625,0.9,341653.64238546044,-19963.927914726977
POL-05531,상해보험,1638191.2140564693,0.12910046404409564,0.657525324009311,0.9,349547.75931713224,-47672.12452200371
POL-05532,암보험,1929666.6279228956,0.12099669192357179,0.6269156377611428,0.9,486445.1647182355,-40516.61570169472
POL-05533,상해보험,581201.6126034812,0.11029743223585986,0.6501152962811283,0.9,139248.50854519452,-5984.884221156834
POL-05534,암보험,1395285.2911767364,0.12118382048089238,0.6962778687685166,0.9,254693.02006654796,-29557.473127917667
POL-05535,종신보험,1141760.8559405794,0.13319449178387952,0.6020491529145193,0.9,302288.4428448643,-37900.171351674835
POL-05536,건강보험,995949.4322893131,0.10354566553929956,0.6199522640901229,0.9,275382.0800123963,-3531.3035809531984
POL-05537,상해보험,635477.8404486096,0.11667090007230083,0.6448380239903277,0.9,151555.79390294614,-10593.987576280311
POL-05538,건강보험,1343981.1795069638,0.10088974450064127,0.6638439721779827,0.9,316193.45695648243,-1195.7998634317157
POL-05539,상해보험,1218561.0885119205,0.13747477527308377,0.6212228266285484,0.9,294041.7128872838,-45665.30294850859
POL-05540,건강보험,656831.6872265365,0.13203456338083502,0.6931403948376196,0.9,114830.62716282219,-21041.3163149993
POL-05541,상해보험,1418734.2606456252,0.1031336067350983,0.6642572012424641,0.9,330010.63006332924,-4445.755234473876
POL-05542,상해보험,1606929.6803794077,0.14823687798009838,0.687743194895643,0.9,263568.4890696387,-77513.27091506001
POL-05543,상해보험,1650917.4515804723,0.10113107785635504,0.6329317930250318,0.9,439040.2474851279,-1867.3161721528065
POL-05544,상해보험,1858059.782393641,0.12949803232380444,0.682895393430663,0.9,348584.23051827075,-54809.10752060871
POL-05545,상해보험,1114206.1128331658,0.1388183730899528,0.6378219216899446,0.9,248868.74891685235,-43251.66858706389
POL-05546,상해보험,1929609.1529332055,0.13939481565223616,0.6252751772461205,0.9,454094.93566316727,-76016.59686067124
POL-05547,상해보험,1798144.107624029,0.1017142567796602,0.6911655339163792,0.9,372431.9839297723,-3082.4807273005727
POL-05548,상해보험,944752.3565359085,0.14532075663202196,0.6092218475678854,0.9,231896.4531113047,-42816.89162809317
POL-05549,상해보험,738924.5560241877,0.1459225835963561,0.6942888796056403,0.9,118071.67361121936,-33933.32469542109
POL-05550,건강보험,1153084.0941920201,0.12806951865771862,0.6458515205867605,0.9,260688.053678653,-32366.51549584151
POL-05551,암보험,1102848.06193395,0.1241041599443573,0.6992625473485862,0.9,194799.6845349894,-26583.22607918043
POL-05552,상해보험,1363578.9579968066,0.10224337315313,0.6539594653735028,0.9,332436.6794044333,-3059.016426543037
POL-05553,암보험,1375079.3484916221,0.12809770712549343,0.6757488172082302,0.9,269726.59352355055,-38636.57680823194
POL-05554,상해보험,1624980.476569963,0.12046895408851153,0.6007071016338004,0.9,453083.4658514744,-33261.6507696382
POL-05555,상해보험,1264834.9223084152,0.1386403203704328,0.6496666819960165,0.9,267756.6962150676,-48873.62661370868
POL-05556,건강보험,657233.9614111483,0.12019417834430439,0.6737453471618114,0.9,135429.94194187637,-13272.299830670412
POL-05557,종신보험,1787437.003329659,0.13417904166623548,0.6782827019958448,0.9,335212.8189183206,-61092.88381257555
POL-05558,종신보험,964646.8747777806,0.10507040731187654,0.6158048582601597,0.9,269256.80273911316,-4891.152567252137
POL-05559,건강보험,1956946.190459888,0.10664761353829835,0.6418970950382779,0.9,492084.4746220502,-13009.021989422581
POL-05560,암보험,676790.1630196553,0.10698550953245792,0.6419071958119338,0.9,169946.94688539376,-4727.724135247565
POL-05561,종신보험,1937376.7583487548,0.10227627498998718,0.6103640808499056,0.9,556723.8958831604,-4410.002261211743
POL-05562,건강보험,636517.7103237754,0.12706644296349018,0.6443045507691466,0.9,145526.41158290213,-17228.270301729845
POL-05563,건강보험,846554.2069205892,0.1396983863021818,0.6807092958696005,0.9,152034.63218809725,-33606.8359320707
POL-05564,종신보험,569869.9131298123,0.1305205601846833,0.6300180737618987,0.9,136461.82787080752,-17392.748981118697
POL-05565,암보험,1557669.7199584923,0.12874774427764282,0.6432574521893882,0.9,355140.6017711912,-44779.49077839428
POL-05566,건강보험,1775448.1048576876,0.13403119642013683,0.6960958685062142,0.9,301600.5806431231,-60420.623190171704
POL-05567,상해보험,1151106.6227239706,0.11698226615360074,0.6031708075891562,0.9,322133.65016365907,-19548.399038270974
POL-05568,암보험,1892783.1125636445,0.11809770358241145,0.6591521767895355,0.9,421617.6647535104,-34255.02771697101
POL-05569,암보험,1385448.6076333993,0.11571350491104612,0.6743436091777628,0.9,290865.0789681973,-21770.253500049464
POL-05570,종신보험,1445010.703169785,0.13560544664267876,0.6760882434031178,0.9,272104.633358231,-51450.251489811526
POL-05571,종신보험,1768128.8025511547,0.10808201678353872,0.6715938024884044,0.9,389561.5298437634,-14290.046657676698
POL-05572,상해보험,945200.3075777583,0.10065126401564622,0.6726451443468436,0.9,214280.3045447571,-615.5749479031585
POL-05573,건강보험,1031398.5819914386,0.12980982233612462,0.6059012665673049,0.9,272587.2081410642,-30745.80848689567
POL-05574,종신보험,1858927.8787919665,0.14711906823671028,0.6534136619136333,0.9,370795.26883004664,-87590.94956792181
POL-05575,종신보험,1851445.2440581457,0.13047039584981523,0.6782969071657255,0.9,354056.8673402895,-56414.26948070952
POL-05576,암보험,1964724.1643013062,0.13914608264704476,0.6094065049037329,0.9,494024.8072900242,-76911.25451438491
POL-05577,종신보험,1852757.4746625067,0.1336395354733015,0.6012049922386867,0.9,491268.7832292809,-62325.90079233397
POL-05578,종신보험,691058.0540500414,0.12487183267615082,0.6814561831599658,0.9,133838.58450030367,-17187.88028983903
POL-05579,종신보험,1735586.429205481,0.13591962008919228,0.6712294387566489,0.9,334709.4763266629,-62341.60516901873
POL-05580,종신보험,1114757.7171643912,0.14120520619276108,0.6412206416914442,0.9,242542.4651265813,-45933.821590730404
POL-05581,암보험,1986202.0339189067,0.1112365822085849,0.6940396432574172,0.9,386760.7570317933,-22318.12243698837
POL-05582,상해보험,1208421.4464932017,0.11680652402415728,0.676659809465147,0.9,249579.7120343994,-20309.364071794913
POL-05583,상해보험,1330754.123753331,0.1111862866251642,0.6967860941606577,0.9,255541.54614380182,-14886.19705592401
POL-05584,건강보험,1294662.3728851979,0.12260864777952205,0.6929315259547467,0.9,238813.19637518295,-29270.5655819617
POL-05585,종신보험,982605.5447874167,0.14425322754583336,0.6481293602979307,0.9,204006.02037913186,-43483.46676127513
POL-05586,암보험,612533.1333393772,0.11726035504176661,0.6754708978643565,0.9,126958.9751007393,-10572.539356283436
POL-05587,건강보험,1843476.8456028777,0.11872334445652767,0.6669191388807638,0.9,395163.1186486362,-34516.0519778558
POL-05588,건강보험,1704013.7187894303,0.14301836173359658,0.681144521009249,0.9,299628.8600785767,-73303.87855389487
POL-05589,상해보험,709290.1708395039,0.12576871653723376,0.6787688402250992,0.9,138639.5897567517,-18277.4973550093
POL-05590,암보험,1665152.4070251093,0.12677244998237172,0.6153231970033226,0.9,429450.0542040246,-44580.209530105654
POL-05591,암보험,1438769.999075915,0.14304006016661064,0.6233735531808546,0.9,336077.0853082137,-61924.74732614175
POL-05592,암보험,1113715.6818764335,0.12452633685127366,0.6265731577177567,0.9,277204.3961254413,-27315.365970247374
POL-05593,상해보험,881031.7236433441,0.13407787673146976,0.681849855921701,0.9,162173.50697551543,-30023.69047483223
POL-05594,상해보험,1789593.1752533487,0.10428223329370304,0.6810741703929188,0.9,384124.7150742563,-7663.455477253661
POL-05595,상해보험,1550282.3889410796,0.10893158565634427,0.6495335346939441,0.9,374447.27023595106,-13846.479948349306
POL-05596,상해보험,1321609.8642037055,0.12021881003581228,0.6580832259251921,0.9,292998.216147815,-26721.378785790414
POL-05597,상해보험,1414352.8008476961,0.12474195339099374,0.68269221529684,0.9,272356.02286392736,-34993.85107699518
POL-05598,종신보험,636599.2731232715,0.14828668506181147,0.6312593600677743,0.9,140340.82742765622,-30739.268611881533
POL-05599,종신보험,1210879.6413667877,0.1485325816523895,0.6050178776916363,0.9,298420.7314045156,-58767.115065849765
POL-05600,암보험,790550.439178553,0.1425598543739381,0.6482596438279167,0.9,165367.7375641138,-33645.71156669203
POL-05601,건강보험,812575.518513238,0.11577994176427872,0.6913717143848671,0.9,156703.84299902705,-12822.3943612175
POL-05602,암보험,1491955.9434303,0.14820141454162197,0.6790468260960072,0.9,257738.01411873015,-71914.38690712063
POL-05603,건강보험,1866884.2277514322,0.13446704323381062,0.6366617303108485,0.9,427276.08285560226,-64345.979390427805
POL-05604,상해보험,1105634.9157175198,0.11964700639087002,0.6064771360482837,0.9,302806.71069134976,-21722.41625507117
POL-05605,건강보험,811623.9095182855,0.13508374584923832,0.6636919505382509,0.9,163318.45598808044,-28474.80696670475
POL-05606,암보험,1473120.4058549814,0.10082613648932634,0.6834490795870519,0.9,317788.5812465438,-1216.9985204480604
POL-05607,암보험,1806780.5695254765,0.10730773411371068,0.6664948566454638,0.9,408689.08389332594,-13203.47200391098
POL-05608,건강보험,1622478.2016837362,0.1414842855778184,0.642507466476302,0.9,350468.67367608537,-67307.34906243338
POL-05609,종신보험,1803135.8458048808,0.13227868184365854,0.6123353613179071,0.9,460495.5732905591,-58202.84828763193
POL-05610,상해보험,1304832.006516199,0.1182097350645942,0.6910774244137354,0.9,248848.21836629504,-23760.64514246287
POL-05611,상해보험,1627814.3665537862,0.12503333201113595,0.6275958325753382,0.9,402673.79975254944,-40749.61749043792
POL-05612,암보험,710096.8390384046,0.14525710748228834,0.6224287036492959,0.9,164965.57117923294,-32136.9289671943
POL-05613,종신보험,1022411.9230447873,0.13157890547395432,0.6815976665609653,0.9,191010.5002555971,-32286.649473275214
POL-05614,건강보험,1084323.7467222838,0.11990746419671651,0.6981219938723857,0.9,197314.97981959552,-21586.13616552339
POL-05615,상해보험,1266943.619369052,0.10601633286987676,0.6660160258744761,0.9,288822.1485114552,-7622.354541490684
POL-05616,종신보험,1893614.5403852356,0.11468734008127805,0.6624810489024551,0.9,421957.1786778698,-27812.16073749103
POL-05617,상해보험,1811444.8403332615,0.14891701163982918,0.6319430869221062,0.9,396959.84377112164,-88610.4683394907
POL-05618,종신보험,701788.2384337768,0.12186815314258888,0.6020413450685129,0.9,193757.06689872837,-15346.812671737523
POL-05619,종신보험,759184.4778236948,0.12359197319224305,0.6191797865822709,0.9,195283.68723709357,-17910.659848783664
POL-05620,암보험,1036460.824383367,0.12492990161985076,0.6584430436556572,0.9,224525.45572348777,-25838.86638470678
POL-05621,상해보험,936115.7988360109,0.14420520114741056,0.6151316461816045,0.9,225288.57941299188,-41381.1871848148
POL-05622,건강보험,1422156.4297343935,0.13019641421926548,0.6883835806931327,0.9,258007.62671777938,-42944.02463685149
POL-05623,암보험,1854164.0716468173,0.1346838518225961,0.6188144687852885,0.9,457054.55752946314,-64309.5519157797
